year,month,day,hour,condition,temperature,rel_hum,wind_speed,wind_dir,pressure,precipitation
2022,3,7,18,1,15.3,63,2.2,205,1018.0,0.0
2022,3,7,19,1,14.2,67,1.6,180,1017.0,0.0
2022,3,7,20,1,12.0,80,0.8,179,1017.0,0.0
2022,3,7,21,1,10.0,91,0.8,130,1017.0,0.0
2022,3,7,22,1,9.0,94,0.5,159,1017.0,0.0
2022,3,7,23,1,8.4,96,0.0,142,1017.0,0.0
2022,3,8,0,1,7.8,97,0.0,138,1017.0,0.0
2022,3,8,1,1,7.5,98,0.9,140,1016.0,0.0
2022,3,8,2,1,7.2,98,0.7,173,1016.0,0.0
2022,3,8,3,1,6.6,98,1.2,200,1016.0,0.0
2022,3,8,4,1,9.7,90,2.3,145,1015.0,0.0
2022,3,8,5,1,9.8,87,1.7,143,1014.0,0.0
2022,3,8,6,1,10.3,82,2.3,150,1014.0,0.0
2022,3,8,7,1,11.0,81,2.6,156,1014.0,0.0
2022,3,8,8,1,12.6,75,3.4,159,1015.0,0.0
2022,3,8,9,1,14.3,69,3.7,156,1015.0,0.0
2022,3,8,10,1,16.1,61,4.4,156,1016.0,0.0
2022,3,8,11,1,18.3,49,4.0,171,1015.0,0.0
2022,3,8,12,1,20.0,40,3.9,181,1014.0,0.0
2022,3,8,13,1,21.0,37,4.4,202,1012.0,0.0
2022,3,8,14,1,21.3,35,4.2,195,1011.0,0.0
2022,3,8,15,1,22.1,36,3.6,144,1010.0,0.0
2022,3,8,16,1,22.1,36,3.6,144,1010.0,0.0
2022,3,8,17,1,22.1,36,3.6,144,1010.0,0.0
2022,3,8,18,1,20.3,41,2.0,117,1009.0,0.0
2022,3,8,19,1,18.6,47,1.8,112,1009.0,0.0
2022,3,8,20,1,17.4,58,2.7,93,1010.0,0.0
2022,3,8,21,1,16.6,60,2.1,101,1011.0,0.0
2022,3,8,22,1,15.7,65,1.8,89,1011.0,0.0
2022,3,8,23,1,14.4,67,1.9,97,1011.0,0.0
2022,3,9,0,1,13.0,75,1.5,84,1012.0,0.0
2022,3,9,1,1,11.1,84,1.3,98,1012.0,0.0
2022,3,9,2,1,9.9,90,1.5,94,1012.0,0.0
2022,3,9,3,1,12.5,69,2.1,94,1012.0,0.0
2022,3,9,4,1,10.7,79,1.2,86,1012.0,0.0
2022,3,9,5,1,9.1,84,1.2,97,1012.0,0.0
2022,3,9,6,1,9.1,84,1.2,97,1012.0,0.0
2022,3,9,7,1,7.7,93,1.4,97,1013.0,0.0
2022,3,9,8,1,13.6,61,1.8,116,1014.0,0.0
2022,3,9,9,1,16.6,49,3.0,103,1014.0,0.0
2022,3,9,10,1,18.4,45,2.7,130,1014.0,0.0
2022,3,9,11,1,20.0,45,2.8,117,1014.0,0.0
2022,3,9,12,1,21.5,39,1.6,119,1013.0,0.0
2022,3,9,13,1,21.5,39,1.6,119,1013.0,0.0
2022,3,9,14,1,23.9,35,1.6,60,1011.0,0.0
2022,3,9,15,1,24.7,32,1.6,70,1010.0,0.0
2022,3,9,16,1,24.7,32,1.6,70,1010.0,0.0
2022,3,9,17,1,24.2,30,1.1,120,1010.0,0.0
2022,3,9,18,1,22.8,34,1.4,96,1010.0,0.0
2022,3,9,19,1,18.4,52,0.5,66,1010.0,0.0
2022,3,9,20,1,15.4,65,0.0,108,1011.0,0.0
2022,3,9,21,1,13.9,76,0.0,111,1011.0,0.0
2022,3,9,22,1,13.1,81,0.0,114,1011.0,0.0
2022,3,9,23,1,12.6,88,0.1,115,1011.0,0.0
2022,3,10,0,1,11.9,89,0.4,171,1011.0,0.0
2022,3,10,1,1,11.2,91,0.4,184,1011.0,0.0
2022,3,10,2,1,11.1,91,0.3,6,1011.0,0.0
2022,3,10,3,1,12.3,86,0.0,198,1010.0,0.0
2022,3,10,4,1,11.4,90,1.1,155,1010.0,0.0
2022,3,10,5,1,11.0,90,1.0,94,1010.0,0.0
2022,3,10,6,1,10.7,93,0.6,13,1010.0,0.0
2022,3,10,7,1,11.2,92,0.5,108,1010.0,0.0
2022,3,10,8,1,13.9,82,0.0,202,1011.0,0.0
2022,3,10,9,1,19.1,54,1.1,94,1011.0,0.0
2022,3,10,10,1,21.5,49,0.7,103,1012.0,0.0
2022,3,10,11,1,23.0,46,1.1,235,1011.0,0.0
2022,3,10,12,1,24.7,41,1.5,192,1010.0,0.0
2022,3,10,13,1,25.6,36,2.8,194,1009.0,0.0
2022,3,10,14,1,26.0,40,3.0,198,1008.0,0.0
2022,3,10,15,1,26.2,35,3.3,208,1008.0,0.0
2022,3,10,16,1,25.4,37,3.1,223,1007.0,0.0
2022,3,10,17,1,24.7,40,1.4,256,1007.0,0.0
2022,3,10,18,1,23.6,47,0.3,246,1007.0,0.0
2022,3,10,19,1,20.2,63,0.0,137,1008.0,0.0
2022,3,10,20,1,18.6,74,0.3,139,1008.0,0.0
2022,3,10,21,1,17.5,82,0.0,131,1008.0,0.0
2022,3,10,22,1,16.6,83,0.1,113,1009.0,0.0
2022,3,10,23,1,15.5,87,0.0,120,1009.0,0.0
2022,3,11,0,1,14.7,90,0.0,125,1009.0,0.0
2022,3,11,1,1,14.0,93,0.0,128,1008.0,0.0
2022,3,11,2,1,13.2,94,0.0,109,1008.0,0.0
2022,3,11,3,1,12.7,96,0.0,93,1008.0,0.0
2022,3,11,4,1,12.4,97,0.0,80,1008.0,0.0
2022,3,11,5,1,11.9,98,0.0,109,1008.0,0.0
2022,3,11,6,1,11.6,98,0.0,136,1008.0,0.0
2022,3,11,7,1,11.6,99,0.0,157,1009.0,0.0
2022,3,11,8,1,14.6,99,0.0,150,1010.0,0.0
2022,3,11,9,1,19.9,68,1.0,139,1011.0,0.0
2022,3,11,10,1,22.6,54,2.7,113,1011.0,0.0
2022,3,11,11,1,24.7,47,2.4,123,1010.0,0.0
2022,3,11,12,1,26.3,41,2.5,115,1010.0,0.0
2022,3,11,13,1,27.0,36,2.5,89,1009.0,0.0
2022,3,11,14,1,28.0,38,2.8,113,1007.0,0.0
2022,3,11,15,1,28.2,36,2.2,153,1007.0,0.0
2022,3,11,16,1,28.1,37,2.3,103,1007.0,0.0
2022,3,11,17,1,27.7,37,2.5,127,1006.0,0.0
2022,3,11,18,1,26.6,41,1.5,103,1007.0,0.0
2022,3,11,19,1,22.4,61,0.1,112,1007.0,0.0
2022,3,11,20,1,19.6,73,0.3,91,1007.0,0.0
2022,3,11,21,1,18.2,79,0.6,136,1008.0,0.0
2022,3,11,22,1,18.2,78,1.6,110,1008.0,0.0
2022,3,11,23,1,19.3,67,1.3,122,1008.0,0.0
2022,3,12,0,1,17.3,77,1.6,118,1008.0,0.0
2022,3,12,1,1,19.7,63,2.4,131,1008.0,0.0
2022,3,12,2,1,16.9,79,1.0,128,1007.0,0.0
2022,3,12,3,1,15.8,84,0.7,164,1007.0,0.0
2022,3,12,4,1,15.8,82,0.2,140,1007.0,0.0
2022,3,12,5,1,15.8,82,0.2,130,1007.0,0.0
2022,3,12,6,1,16.5,82,1.7,129,1007.0,0.0
2022,3,12,7,1,16.2,83,1.8,144,1007.0,0.0
2022,3,12,8,1,19.9,67,1.4,127,1007.0,0.0
2022,3,12,9,1,22.4,56,2.7,145,1007.0,0.0
2022,3,12,10,1,24.6,52,3.9,154,1007.0,0.0
2022,3,12,11,1,25.6,49,3.7,150,1007.0,0.0
2022,3,12,12,1,27.3,45,2.4,198,1006.0,0.0
2022,3,12,13,1,28.5,46,3.8,201,1005.0,0.0
2022,3,12,14,1,28.4,47,3.8,226,1004.0,0.0
2022,3,12,15,1,28.0,49,3.6,227,1004.0,0.0
2022,3,12,16,1,27.8,48,2.9,242,1003.0,0.0
2022,3,12,17,1,27.2,51,2.7,236,1003.0,0.0
2022,3,12,18,1,26.2,56,1.5,244,1003.0,0.0
2022,3,12,19,1,25.3,59,1.3,240,1004.0,0.0
2022,3,12,20,1,24.4,64,0.8,271,1004.0,0.0
2022,3,12,21,1,23.5,70,0.0,220,1005.0,0.0
2022,3,12,22,1,22.2,77,0.0,230,1005.0,0.0
2022,3,12,23,0,21.6,86,0.0,214,1006.0,0.0
2022,3,13,0,0,20.7,93,0.6,306,1006.0,0.3
2022,3,13,1,1,20.1,96,1.1,92,1006.0,0.2
2022,3,13,2,1,20.0,95,0.1,191,1005.0,0.1
2022,3,13,3,1,20.2,94,0.9,155,1005.0,0.0
2022,3,13,4,1,20.3,94,0.3,87,1005.0,0.0
2022,3,13,5,1,19.0,96,0.0,126,1005.0,0.0
2022,3,13,6,1,18.5,98,0.8,158,1005.0,0.0
2022,3,13,7,1,17.4,97,0.2,122,1006.0,0.0
2022,3,13,8,1,19.9,96,1.1,141,1006.0,0.0
2022,3,13,9,1,22.6,79,2.2,137,1006.0,0.0
2022,3,13,10,1,22.6,79,2.2,137,1006.0,0.0
2022,3,13,11,1,24.5,69,2.6,185,1007.0,0.0
2022,3,13,12,1,27.1,61,4.4,207,1006.0,0.0
2022,3,13,13,1,28.0,57,4.0,192,1005.0,0.0
2022,3,13,14,1,28.6,54,3.4,229,1005.0,0.0
2022,3,13,15,1,28.6,54,2.6,221,1004.0,0.0
2022,3,13,16,1,28.2,55,4.1,184,1004.0,0.0
2022,3,13,17,1,27.9,56,3.0,186,1004.0,0.0
2022,3,13,18,1,27.2,58,1.6,205,1004.0,0.0
2022,3,13,19,1,24.3,75,0.6,176,1004.0,0.0
2022,3,13,20,1,22.1,84,0.0,130,1005.0,0.0
2022,3,13,21,1,21.0,89,0.4,148,1006.0,0.0
2022,3,13,22,1,20.4,92,0.0,188,1006.0,0.0
2022,3,13,23,1,19.9,93,0.0,185,1006.0,0.0
2022,3,14,0,1,19.5,95,0.0,182,1006.0,0.0
2022,3,14,1,1,18.9,95,0.0,180,1006.0,0.0
2022,3,14,2,1,18.4,96,0.0,180,1006.0,0.0
2022,3,14,3,1,18.0,97,0.7,148,1005.0,0.0
2022,3,14,4,1,18.2,98,0.5,102,1006.0,0.0
2022,3,14,5,1,18.2,98,0.0,235,1006.0,0.0
2022,3,14,6,1,18.0,98,0.0,239,1007.0,0.0
2022,3,14,7,1,18.2,98,0.0,239,1008.0,0.0
2022,3,14,8,1,21.2,88,1.5,73,1009.0,0.0
2022,3,14,9,1,22.6,78,3.4,45,1010.0,0.0
2022,3,14,10,1,22.7,73,3.6,68,1011.0,0.0
2022,3,14,11,1,24.7,68,4.0,12,1011.0,0.0
2022,3,14,12,1,25.2,66,5.7,32,1011.0,0.0
2022,3,14,13,1,25.2,66,5.7,32,1011.0,0.0
2022,3,14,14,1,23.4,65,5.4,29,1010.0,0.0
2022,3,14,15,1,23.3,62,5.8,32,1009.0,0.0
2022,3,14,16,1,22.2,64,5.9,32,1009.0,0.0
2022,3,14,17,1,22.1,61,4.2,13,1010.0,0.0
2022,3,14,18,1,21.4,58,5.2,35,1009.0,0.0
2022,3,14,19,1,21.4,58,5.2,35,1009.0,0.0
2022,3,14,20,3,19.7,62,1.9,43,1010.0,0.0
2022,3,14,21,3,19.4,63,1.3,91,1010.0,0.0
2022,3,14,22,3,18.8,67,1.3,141,1010.0,0.0
2022,3,14,23,3,17.6,75,1.0,338,1011.0,0.0
2022,3,15,0,3,18.2,72,2.4,22,1010.0,0.0
2022,3,15,1,3,17.3,72,1.3,22,1010.0,0.0
2022,3,15,2,3,15.5,85,0.2,91,1010.0,0.0
2022,3,15,3,3,14.7,89,0.0,121,1009.0,0.0
2022,3,15,4,3,14.2,94,0.0,140,1008.0,0.0
2022,3,15,5,3,13.9,95,0.2,110,1009.0,0.0
2022,3,15,6,3,13.7,96,0.0,86,1009.0,0.0
2022,3,15,7,3,13.6,97,0.0,72,1010.0,0.0
2022,3,15,8,3,16.0,96,0.0,105,1010.0,0.0
2022,3,15,9,3,20.2,73,2.8,136,1010.0,0.0
2022,3,15,10,3,21.6,68,2.4,146,1010.0,0.0
2022,3,15,11,3,23.0,65,3.0,173,1009.0,0.0
2022,3,15,12,3,24.3,63,3.1,176,1009.0,0.0
2022,3,15,13,1,25.5,63,2.7,190,1008.0,0.0
2022,3,15,14,1,26.4,61,3.7,209,1006.0,0.0
2022,3,15,15,1,26.8,61,3.9,193,1005.0,0.0
2022,3,15,16,1,27.2,62,2.7,206,1005.0,0.0
2022,3,15,17,1,26.7,62,1.9,167,1004.0,0.0
2022,3,15,18,1,26.0,64,0.9,179,1004.0,0.0
2022,3,15,19,1,23.0,80,0.0,162,1005.0,0.0
2022,3,15,20,1,20.7,88,0.0,168,1005.0,0.0
2022,3,15,21,1,19.8,91,0.0,178,1006.0,0.0
2022,3,15,22,1,19.2,94,0.4,176,1006.0,0.0
2022,3,15,23,1,18.6,95,0.9,150,1006.0,0.0
2022,3,16,0,1,18.4,96,0.9,117,1006.0,0.0
2022,3,16,1,1,18.0,97,0.4,128,1006.0,0.0
2022,3,16,2,1,17.3,97,0.8,63,1005.0,0.0
2022,3,16,3,1,17.0,98,0.0,125,1005.0,0.0
2022,3,16,4,1,16.8,98,0.0,94,1004.0,0.0
2022,3,16,5,1,16.6,99,0.6,182,1004.0,0.0
2022,3,16,6,1,16.3,99,0.2,92,1005.0,0.0
2022,3,16,7,1,16.5,99,0.2,91,1005.0,0.0
2022,3,16,8,1,19.1,96,0.9,121,1005.0,0.0
2022,3,16,9,1,21.9,83,2.0,122,1006.0,0.0
2022,3,16,10,1,23.3,75,2.4,126,1006.0,0.0
2022,3,16,11,1,24.4,71,2.0,111,1005.0,0.0
2022,3,16,12,1,25.7,66,2.5,127,1004.0,0.0
2022,3,16,13,1,25.8,64,2.0,111,1004.0,0.0
2022,3,16,14,0,25.7,62,2.2,113,1002.0,0.0
2022,3,16,15,0,22.3,88,2.9,175,1003.0,5.5
2022,3,16,16,1,22.3,88,2.9,175,1003.0,5.5
2022,3,16,17,0,20.4,96,4.2,46,1001.0,0.1
2022,3,16,18,1,20.2,92,2.6,20,1002.0,2.5
2022,3,16,19,0,19.5,93,2.4,55,1001.0,0.0
2022,3,16,20,0,19.9,90,4.6,95,1001.0,0.0
2022,3,16,21,0,19.4,96,3.7,202,1002.0,8.9
2022,3,16,22,0,18.2,97,4.7,337,1003.0,18.5
2022,3,16,23,0,18.1,98,4.3,15,1003.0,7.3
2022,3,17,0,0,17.8,95,4.7,33,1003.0,3.8
2022,3,17,1,0,16.8,93,5.1,42,1003.0,1.3
2022,3,17,2,0,16.4,89,5.8,31,1003.0,0.0
2022,3,17,3,0,15.4,95,3.9,24,1003.0,3.9
2022,3,17,4,0,14.7,94,5.4,11,1004.0,2.3
2022,3,17,5,0,13.8,97,5.0,5,1004.0,1.0
2022,3,17,6,0,11.9,95,5.6,353,1005.0,3.5
2022,3,17,7,1,11.0,95,5.6,355,1006.0,4.4
2022,3,17,8,1,10.4,93,7.4,349,1009.0,1.0
2022,3,17,9,1,9.7,94,5.9,355,1009.0,0.6
2022,3,17,10,1,10.0,93,3.1,15,1011.0,1.0
2022,3,17,11,1,10.1,85,4.8,360,1012.0,0.1
2022,3,17,12,1,10.4,81,4.8,3,1013.0,0.0
2022,3,17,13,1,10.1,79,6.3,358,1013.0,0.0
2022,3,17,14,1,9.8,78,5.8,22,1013.0,0.0
2022,3,17,15,1,9.9,76,5.8,27,1012.0,0.0
2022,3,17,16,1,8.8,81,4.2,1,1013.0,0.0
2022,3,17,17,1,9.0,80,1.6,10,1013.0,0.0
2022,3,17,18,1,7.7,85,3.3,354,1013.0,0.0
2022,3,17,19,1,7.6,86,3.7,345,1014.0,0.0
2022,3,17,20,1,7.2,88,3.7,346,1015.0,0.0
2022,3,17,21,1,6.9,93,3.9,356,1016.0,0.0
2022,3,17,22,1,6.9,94,3.2,1,1016.0,0.0
2022,3,17,23,1,7.1,92,2.6,2,1017.0,0.0
2022,3,18,0,1,7.2,88,3.0,339,1016.0,0.0
2022,3,18,1,1,7.1,87,2.8,343,1016.0,0.0
2022,3,18,2,1,6.8,88,3.3,348,1016.0,0.0
2022,3,18,3,1,6.6,90,2.7,347,1016.0,0.0
2022,3,18,4,1,6.6,87,1.8,344,1015.0,0.0
2022,3,18,5,1,6.7,88,2.3,339,1015.0,0.0
2022,3,18,6,1,6.6,86,2.4,354,1015.0,0.0
2022,3,18,7,1,6.6,86,1.2,325,1015.0,0.0
2022,3,18,8,1,7.0,86,0.5,181,1014.0,0.0
2022,3,18,9,1,7.3,86,2.3,286,1014.0,0.0
2022,3,18,10,1,8.1,84,1.8,242,1014.0,0.0
2022,3,18,11,1,8.9,80,0.9,199,1013.0,0.0
2022,3,18,12,1,9.0,80,2.1,242,1013.0,0.0
2022,3,18,13,1,9.1,81,1.7,211,1012.0,0.0
2022,3,18,14,1,9.2,81,1.1,236,1010.0,0.0
2022,3,18,15,1,9.7,79,1.1,163,1010.0,0.0
2022,3,18,16,1,9.4,82,1.0,184,1008.0,0.0
2022,3,18,17,1,10.0,82,1.4,89,1009.0,0.0
2022,3,18,18,1,10.0,83,2.9,130,1008.0,0.0
2022,3,18,19,1,10.3,82,1.8,140,1009.0,0.0
2022,3,18,20,1,10.3,84,1.4,159,1009.0,0.0
2022,3,18,21,1,10.5,86,1.1,343,1010.0,0.0
2022,3,18,22,1,10.5,85,1.0,131,1009.0,0.0
2022,3,18,23,1,10.6,85,1.4,160,1008.0,0.0
2022,3,19,0,1,10.7,88,1.8,349,1009.0,0.0
2022,3,19,1,1,10.6,89,1.1,11,1009.0,0.0
2022,3,19,2,1,10.5,88,0.9,58,1009.0,0.0
2022,3,19,3,1,9.5,93,1.3,82,1009.0,0.0
2022,3,19,4,1,8.8,96,0.8,142,1008.0,0.0
2022,3,19,5,1,8.9,97,1.3,26,1009.0,0.0
2022,3,19,6,1,9.7,95,2.0,43,1009.0,0.0
2022,3,19,7,1,9.7,98,1.4,45,1010.0,0.0
2022,3,19,8,1,10.6,91,4.2,49,1010.0,0.0
2022,3,19,9,1,11.0,90,3.6,50,1011.0,0.0
2022,3,19,10,1,12.0,83,3.8,44,1011.0,0.0
2022,3,19,11,1,12.1,80,2.9,69,1011.0,0.0
2022,3,19,12,1,12.7,80,2.6,59,1011.0,0.0
2022,3,19,13,1,13.0,79,3.3,54,1010.0,0.0
2022,3,19,14,1,13.3,78,2.7,68,1009.0,0.0
2022,3,19,15,1,13.1,78,2.5,11,1008.0,0.0
2022,3,19,16,1,12.8,77,3.2,33,1008.0,0.0
2022,3,19,17,1,12.5,79,4.4,48,1008.0,0.0
2022,3,19,18,1,11.8,83,4.5,22,1009.0,0.0
2022,3,19,19,1,10.0,94,5.5,29,1010.0,0.0
2022,3,19,20,1,9.1,91,5.3,34,1011.0,0.0
2022,3,19,21,1,9.3,85,4.4,28,1012.0,0.0
2022,3,19,22,1,9.1,80,4.6,16,1013.0,0.0
2022,3,19,23,1,8.8,80,4.4,33,1012.0,0.0
2022,3,20,0,1,8.5,80,2.7,22,1012.0,0.0
2022,3,20,1,1,8.2,82,3.8,27,1012.0,0.0
2022,3,20,2,1,8.0,84,4.7,38,1011.0,0.0
2022,3,20,3,0,8.0,86,2.6,9,1012.0,0.0
2022,3,20,4,0,7.6,92,3.0,338,1012.0,0.0
2022,3,20,5,1,6.8,97,3.5,6,1012.0,0.2
2022,3,20,6,1,7.1,97,2.9,24,1012.0,0.1
2022,3,20,7,1,7.1,95,3.2,29,1013.0,0.0
2022,3,20,8,1,7.1,91,3.6,24,1014.0,0.0
2022,3,20,9,0,6.8,94,3.6,36,1014.0,0.0
2022,3,20,10,1,6.5,96,3.0,23,1014.0,0.1
2022,3,20,11,1,6.5,97,3.8,3,1015.0,0.1
2022,3,20,12,1,6.7,98,3.2,16,1015.0,0.6
2022,3,20,13,1,6.2,98,4.0,13,1014.0,0.2
2022,3,20,14,1,6.6,97,2.8,40,1013.0,0.0
2022,3,20,15,0,6.4,96,3.5,24,1013.0,0.2
2022,3,20,16,1,6.3,97,3.3,31,1013.0,0.0
2022,3,20,17,1,6.3,95,3.6,21,1013.0,0.1
2022,3,20,18,1,6.2,98,3.1,15,1014.0,0.1
2022,3,20,19,1,6.4,98,2.5,14,1014.0,0.5
2022,3,20,20,1,6.4,98,2.6,37,1014.0,1.2
2022,3,20,21,1,6.6,98,1.6,18,1015.0,0.7
2022,3,20,22,1,6.6,97,2.6,352,1016.0,0.0
2022,3,20,23,1,6.6,97,2.3,4,1015.0,1.3
2022,3,21,0,1,6.6,98,2.5,12,1015.0,0.0
2022,3,21,1,1,6.7,98,1.5,356,1015.0,0.0
2022,3,21,2,1,6.7,99,1.7,2,1014.0,0.2
2022,3,21,3,1,6.7,99,2.0,12,1013.0,0.1
2022,3,21,4,0,6.8,99,2.3,23,1013.0,0.3
2022,3,21,5,0,6.4,98,2.7,42,1013.0,1.1
2022,3,21,6,0,6.3,98,3.7,33,1013.0,1.0
2022,3,21,7,0,6.4,97,3.6,46,1013.0,1.0
2022,3,21,8,0,6.5,97,3.8,41,1013.0,0.2
2022,3,21,9,0,6.5,97,3.9,28,1013.0,0.4
2022,3,21,10,0,6.6,98,2.8,2,1015.0,3.8
2022,3,21,11,0,6.7,98,1.7,355,1015.0,5.0
2022,3,21,12,0,6.6,99,1.9,20,1013.0,10.8
2022,3,21,13,0,6.8,99,2.3,11,1013.0,6.1
2022,3,21,14,0,6.9,98,2.9,12,1013.0,4.9
2022,3,21,15,0,7.2,99,2.2,349,1013.0,1.8
2022,3,21,16,0,7.3,99,2.6,5,1013.0,1.0
2022,3,21,17,0,7.4,96,3.9,22,1014.0,1.7
2022,3,21,18,0,7.1,97,3.2,20,1015.0,3.9
2022,3,21,19,0,7.1,97,3.7,23,1015.0,1.9
2022,3,21,20,1,7.3,95,3.4,22,1016.0,0.3
2022,3,21,21,0,7.4,95,3.2,34,1017.0,0.5
2022,3,21,22,0,7.3,96,2.6,6,1019.0,0.2
2022,3,21,23,0,7.3,96,3.8,21,1019.0,1.3
2022,3,22,0,1,7.3,94,3.0,41,1019.0,0.9
2022,3,22,1,1,7.3,94,1.9,31,1019.0,0.0
2022,3,22,2,0,7.3,94,1.3,27,1019.0,0.0
2022,3,22,3,1,7.1,97,1.8,34,1018.0,1.1
2022,3,22,4,0,7.1,96,2.5,20,1018.0,0.2
2022,3,22,5,0,7.0,96,2.9,26,1018.0,0.9
2022,3,22,6,0,6.9,97,2.2,5,1019.0,3.4
2022,3,22,7,0,6.9,95,3.8,29,1019.0,0.3
2022,3,22,8,0,6.9,95,3.8,28,1019.0,0.2
2022,3,22,9,0,7.1,94,3.6,22,1020.0,0.3
2022,3,22,10,1,7.2,96,2.4,18,1021.0,0.5
2022,3,22,11,1,7.3,95,3.3,19,1021.0,0.0
2022,3,22,12,1,7.7,91,2.9,23,1021.0,0.0
2022,3,22,13,1,7.7,96,3.1,14,1020.0,0.0
2022,3,22,14,1,7.7,97,2.6,26,1019.0,0.1
2022,3,22,15,1,7.6,98,2.8,40,1019.0,0.1
2022,3,22,16,1,7.9,96,2.2,14,1018.0,0.1
2022,3,22,17,1,7.8,97,2.1,37,1019.0,0.0
2022,3,22,18,1,7.7,97,2.5,43,1019.0,0.0
2022,3,22,19,1,7.8,96,2.2,8,1019.0,0.0
2022,3,22,20,1,7.9,94,2.5,11,1020.0,0.0
2022,3,22,21,1,7.7,92,2.5,13,1021.0,0.0
2022,3,22,22,1,7.5,91,2.8,39,1021.0,0.0
2022,3,22,23,1,7.4,90,2.0,26,1021.0,0.1
2022,3,23,0,1,7.4,94,2.3,336,1022.0,0.0
2022,3,23,1,1,7.0,97,1.0,327,1021.0,0.0
2022,3,23,2,1,6.9,97,1.6,336,1021.0,0.0
2022,3,23,3,1,6.7,96,1.0,328,1020.0,0.0
2022,3,23,4,1,6.6,95,0.9,331,1019.0,0.0
2022,3,23,5,1,6.5,94,0.6,336,1019.0,0.0
2022,3,23,6,1,6.4,95,1.3,306,1019.0,0.0
2022,3,23,7,1,6.5,91,0.7,320,1019.0,0.0
2022,3,23,8,1,7.1,88,0.9,287,1020.0,0.0
2022,3,23,9,1,7.9,82,1.9,332,1020.0,0.0
2022,3,23,10,1,8.7,80,1.0,326,1020.0,0.0
2022,3,23,11,1,8.9,78,2.0,224,1020.0,0.0
2022,3,23,12,1,9.2,77,2.6,191,1019.0,0.0
2022,3,23,13,1,10.0,74,1.6,194,1019.0,0.0
2022,3,23,14,1,10.4,72,1.8,194,1017.0,0.0
2022,3,23,15,1,11.0,68,2.3,228,1016.0,0.0
2022,3,23,16,1,11.0,69,2.2,211,1015.0,0.0
2022,3,23,17,1,11.0,70,2.2,212,1015.0,0.0
2022,3,23,18,1,10.9,70,1.1,129,1015.0,0.0
2022,3,23,19,1,10.7,76,0.8,136,1015.0,0.0
2022,3,23,20,1,10.1,81,1.1,122,1015.0,0.0
2022,3,23,21,1,9.5,90,0.6,165,1015.0,0.0
2022,3,23,22,1,9.5,92,0.6,157,1015.0,0.0
2022,3,23,23,1,9.5,92,0.6,157,1015.0,0.0
2022,3,24,0,1,10.2,86,1.5,113,1014.0,0.0
2022,3,24,1,1,10.1,87,0.9,99,1014.0,0.0
2022,3,24,2,1,10.0,90,1.6,124,1013.0,0.0
2022,3,24,3,1,10.0,91,0.8,183,1013.0,0.0
2022,3,24,4,1,9.8,92,0.5,105,1012.0,0.0
2022,3,24,5,1,8.2,95,0.2,136,1012.0,0.0
2022,3,24,6,1,6.8,97,0.6,107,1012.0,0.0
2022,3,24,7,1,8.2,100,1.5,128,1012.0,0.0
2022,3,24,8,1,11.0,86,2.1,113,1012.0,0.0
2022,3,24,9,1,12.8,74,3.9,130,1011.0,0.0
2022,3,24,10,1,13.6,68,4.1,141,1011.0,0.0
2022,3,24,11,1,14.5,65,3.6,129,1010.0,0.0
2022,3,24,12,1,15.4,63,3.5,126,1009.0,0.0
2022,3,24,13,1,16.2,62,3.8,137,1008.0,0.0
2022,3,24,14,1,15.8,63,3.9,144,1007.0,0.0
2022,3,24,15,1,16.5,64,3.8,128,1005.0,0.0
2022,3,24,16,1,15.9,66,2.5,127,1004.0,0.0
2022,3,24,17,0,15.9,69,1.3,153,1004.0,0.0
2022,3,24,18,0,13.4,93,1.7,92,1004.0,4.4
2022,3,24,19,0,12.7,97,1.7,123,,0.9
2022,3,24,20,0,12.7,97,0.7,229,981.0,1.7
2022,3,24,21,0,14.6,67,1.5,100,1010.0,0.0
2022,3,24,22,0,13.1,97,1.8,107,1004.0,2.8
2022,3,24,23,0,13.1,100,1.7,99,1002.0,0.3
2022,3,25,0,0,14.5,86,7.3,132,1013.0,0.0
2022,3,25,1,0,12.5,100,0.0,156,1001.0,0.4
2022,3,25,2,0,13.2,100,0.3,78,1002.0,4.7
2022,3,25,3,1,13.2,100,0.2,145,1001.0,2.8
2022,3,25,4,0,13.2,100,0.4,73,1000.0,0.5
2022,3,25,5,0,13.3,100,0.7,329,1000.0,1.7
2022,3,25,6,0,13.3,100,0.7,314,1001.0,3.2
2022,3,25,7,0,13.3,100,0.1,31,1001.0,3.4
2022,3,25,8,0,13.3,100,0.1,12,1001.0,3.4
2022,3,25,9,0,13.5,100,1.2,335,1002.0,6.5
2022,3,25,10,0,13.8,100,1.1,314,1003.0,2.1
2022,3,25,11,0,14.0,100,1.6,316,1003.0,2.4
2022,3,25,12,0,13.9,99,1.8,309,1003.0,0.7
2022,3,25,13,1,13.9,99,1.8,309,1003.0,0.7
2022,3,25,14,0,13.5,98,2.8,329,1003.0,0.3
2022,3,25,15,0,13.5,98,2.9,335,1004.0,0.1
2022,3,25,16,1,13.6,98,2.1,327,1005.0,0.1
2022,3,25,17,1,13.6,97,2.3,336,1005.0,0.0
2022,3,25,18,0,13.6,97,1.4,316,1007.0,0.2
2022,3,25,19,1,13.6,96,2.2,323,1008.0,0.0
2022,3,25,20,1,13.7,85,4.6,351,1010.0,0.0
2022,3,25,21,1,13.4,84,3.7,360,1011.0,0.0
