year,month,day,hour,weekday,season,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,station_13,station_14,station_15,station_16,station_17,station_18,station_19,station_20,station_21,station_22,station_23,station_avg
2022,7,11,11.5,1,3,11.565217391304348,10.625,16.333333333333332,13.25,14.772727272727272,21.125,14.041666666666666,16.5,10.434782608695652,11.291666666666666,8.75,20.791666666666668,17.041666666666668,23.45833333333333,17.125,16.791666666666668,14.583333333333334,19.08333333333333,17.333333333333332,15.416666666666666,14.625,15.541666666666666,15.476411845730029
2022,7,12,11.5,2,3,12,13.5,16.541666666666668,15.541666666666666,10,19.666666666666668,16.5,16.375,14.083333333333334,13.916666666666666,6.875,19.70833333333333,16.083333333333332,22.375,19.541666666666668,14.35,12.954545454545457,19.33333333333333,18.65217391304348,14.625,19.125,9.782608695652174,15.524136124086716
2022,7,13,11.5,3,3,12.5,16.916666666666668,23.08333333333333,17.083333333333332,16.708333333333332,28.25,19.454545454545453,20.041666666666668,14.5,15.125,8.375,28.25,21.20833333333333,26.58333333333333,20.58333333333333,55.35294117647059,17.666666666666668,22.863636363636363,22.791666666666668,16.652173913043477,18.416666666666668,13.583333333333334,20.726816526107392
2022,7,14,11.5,4,3,14.91304347826087,19.565217391304348,27.39130434782609,24.608695652173918,20.565217391304348,24.90909090909091,27.91304347826087,24.82608695652174,22.608695652173918,20.40909090909091,16.391304347826086,30.869565217391305,26.17391304347826,31.782608695652176,28.695652173913043,51.94117647058823,19.869565217391305,29.782608695652176,27.40909090909091,21.82608695652174,23.73913043478261,19.130434782608692,25.241846505041114
2022,7,15,11.5,5,3,22.272727272727277,25.08695652173913,28.82608695652174,30.05263157894737,22.82608695652174,36.34782608695652,28.91304347826087,24.863636363636363,27.782608695652176,25.695652173913043,16.47826086956522,36.43478260869565,31.47826086956522,36.285714285714285,35.391304347826086,27.565217391304348,30,33.63636363636363,28.91304347826087,24.956521739130437,25.52173913043478,20.30434782608696,28.165127830355626
2022,7,16,11.5,6,3,21.541666666666668,23.166666666666668,30.041666666666668,28.041666666666668,23.5,34.291666666666664,31.5,31.625,26.291666666666668,25.875,12.375,35.25,31.58333333333333,37.66666666666666,31.45833333333333,26.25,29.166666666666668,35.083333333333336,33.291666666666664,25.541666666666668,26.75,27.33333333333333,28.52840909090909
2022,7,17,11.5,7,3,13.5,12.458333333333334,19.416666666666668,20.875,11,15.458333333333334,24.33333333333333,16.875,16.5,15.25,9.208333333333334,23.625,20.45833333333333,28.45833333333333,21.541666666666668,14.666666666666666,14.727272727272728,27.33333333333333,22.041666666666668,16.166666666666668,13.958333333333334,14.5,17.834194214876035
2022,7,18,11.5,1,3,25.20833333333333,29.791666666666668,34.5,38.875,21.041666666666668,38.29166666666666,33.875,31.875,26.83333333333333,29.181818181818183,26.916666666666668,31.375,32.291666666666664,39.375,36.208333333333336,35.82608695652174,32.041666666666664,35.25,33.458333333333336,31.125,18.20833333333333,16.333333333333332,30.81285932
2022,7,19,11.5,2,3,23.761904761904763,18.166666666666668,28.125,25.625,20.25,40.75,28.25,21.916666666666668,29.375,24.83333333333333,22.58333333333333,25.58333333333333,27.25,35.25,34.333333333333336,29.347826086956523,22.666666666666668,32.916666666666664,27.375,23.041666666666668,16.291666666666668,16.041666666666668,26.078851402220963
2022,7,20,11.5,3,3,8.416666666666666,9,12.916666666666666,10.833333333333334,8.916666666666666,12.708333333333334,15.391304347826088,12.708333333333334,8.75,9.391304347826088,8.583333333333334,18.70833333333333,15.75,21.95833333333333,17.208333333333332,10.125,14.25,21.291666666666668,14.695652173913045,9.625,11.125,9.875,12.828557312252963
2022,7,21,11.5,4,3,14.545454545454543,20.33333333333333,26.33333333333333,25.416666666666668,17.045454545454547,27.83333333333333,29.666666666666668,26.954545454545453,19.5,22.166666666666668,16.09090909090909,25.727272727272727,27.181818181818183,33.31818181818182,18.63636363636364,18.375,25.90909090909091,34.666666666666664,29.863636363636363,22.954545454545453,17.181818181818183,14.5,23.372761707988982
2022,7,22,11.5,5,3,10.25,12.958333333333334,19.541666666666668,17.6,14.791666666666666,26.20833333333333,21.791666666666668,18.125,13.416666666666666,13.208333333333334,9.916666666666666,30.166666666666668,19.58333333333333,26.75,17.875,13.333333333333334,18.916666666666668,26.041666666666668,20.666666666666668,17.916666666666668,18.375,24.625,18.729924242424246
2022,7,23,11.5,6,3,6.291666666666667,12.041666666666666,12.083333333333334,13.083333333333334,10.041666666666666,14.791666666666666,16.291666666666668,6.826086956521739,10.916666666666666,8.25,8.666666666666666,14.708333333333334,17.291666666666668,22.875,17.708333333333332,10.391304347826088,13.958333333333334,18.571428571428573,9.958333333333334,11.333333333333334,9.5,7.434782608695652,12.409784961415397
2022,7,24,11.5,7,3,15.25,11.791666666666666,22.83333333333333,19.83333333333333,21.916666666666668,22.291666666666668,26.125,28.041666666666668,17.75,14.833333333333334,11.75,18.416666666666668,24.95833333333333,23.041666666666668,20.956521739130437,16.5,22.041666666666668,39.458333333333336,22.166666666666668,17.041666666666668,12.125,11.666666666666666,20.03590250329381
2022,7,25,11.5,1,3,25.38095238095238,24.791666666666668,30.291666666666668,26.83333333333333,23.541666666666668,37.54166666666666,31.375,26.25,25.375,23.20833333333333,19.416666666666668,25.166666666666668,31.375,32.625,33.791666666666664,27.416666666666668,29.70833333333333,38.16666666666666,32.541666666666664,28.125,17.208333333333332,21.08333333333333,27.782467532467532
2022,7,26,11.5,2,3,26.5,25.75,36.25,37.5,26.75,28.875,37.375,44,24.125,26.875,22.5,45.75,30.875,37,31.75,35.875,25.875,50.625,39.25,27.125,23.5,29,32.41477272727273
2022,7,27,11.5,3,3,,,,,,,,,,,,,,,,,,,,,,,
2022,7,28,11.5,4,3,12,13,22.166666666666668,22,12.833333333333334,33.666666666666664,22.33333333333333,18.33333333333333,20.83333333333333,15,14.5,20.166666666666668,21.166666666666668,28.83333333333333,25.666666666666668,32.5,11.5,24.5,18,16.833333333333332,9.833333333333334,7,19.21212121212121
2022,7,29,11.5,5,3,13.875,12.333333333333334,20.08333333333333,19.375,12.416666666666666,27.30434782608696,20.291666666666668,19.875,18.875,15.625,9.875,19.791666666666668,21.291666666666668,25.166666666666668,27.625,17.916666666666668,20.125,26.041666666666668,18.125,18.58333333333333,14.25,11.833333333333334,18.667243083003953
2022,7,30,11.5,6,3,18.83333333333333,19.125,22.666666666666668,21.33333333333333,18.20833333333333,26.666666666666668,24.875,19.416666666666668,16.708333333333332,17.304347826086957,16.5,25.25,22.75,25.95833333333333,27.791666666666668,23.20833333333333,16.833333333333332,29.70833333333333,22.20833333333333,20.20833333333333,18.08333333333333,13.625,21.23921277997364
2022,7,31,11.5,7,3,22.375,26.83333333333333,28.125,27.416666666666668,25.041666666666668,30.666666666666668,30.541666666666668,23.791666666666668,27.625,23.45833333333333,24.666666666666668,33.333333333333336,25.541666666666668,33.958333333333336,32.625,30.416666666666668,21.75,35.458333333333336,26.08333333333333,25.416666666666668,25.33333333333333,22.83333333333333,27.422348484848488
2022,8,1,11.5,1,3,29.125,24.166666666666668,37.78260869565217,34.35,27.19047619047619,41.708333333333336,39.25,38.125,28.5,32.166666666666664,26.666666666666668,37.083333333333336,37.25,40.708333333333336,37.375,38.73913043478261,34.583333333333336,48.25,36.36363636363637,30.375,27.041666666666668,23.33333333333333,34.097008409903665
2022,8,2,11.5,2,3,37.79166666666666,28.041666666666668,46.625,46.583333333333336,40.333333333333336,47.083333333333336,49.333333333333336,43.625,30.416666666666668,41.130434782608695,32.041666666666664,46.73913043478261,44.79166666666666,52.333333333333336,40.625,49.125,43.29166666666666,55.833333333333336,40.625,44.26086956521739,31.25,30.95833333333333,41.94721673254282
2022,8,3,11.5,3,3,38.54545454545455,31.375,48.75,46.958333333333336,41.21739130434783,51.29166666666666,49.95652173913044,48.083333333333336,33,43.5,32.08695652173913,53.08695652173913,47.73913043478261,50.30434782608695,45.08695652173913,48.79166666666666,44.60869565217392,56.375,47.45454545454545,42.21739130434783,34.69565217391305,40.04347826086956,44.32583992094862
2022,8,4,11.5,4,3,37.458333333333336,33.291666666666664,41.083333333333336,36.333333333333336,31.791666666666668,45.5,42.708333333333336,40.42105263157895,27.83333333333333,35.75,24.33333333333333,33.708333333333336,43.75,45.16666666666666,39.86363636363637,43.79166666666666,40.08695652173913,47.79166666666666,41.29166666666666,36.333333333333336,26.125,29.83333333333333,37.46575661440702
2022,8,5,11.5,5,3,14.130434782608695,17.08695652173913,19.30434782608696,14.681818181818182,20.08695652173913,23.26086956521739,20.608695652173918,15.130434782608695,13.826086956521738,12.08695652173913,10.130434782608695,24.782608695652176,20.17391304347826,24.043478260869566,18.30434782608696,25.90909090909091,17.52173913043478,28.63636363636364,18.30434782608696,16.391304347826086,13.26086956521739,18.217391304347824,18.44906575637801
2022,8,6,11.5,6,3,8.291666666666666,9.125,12.916666666666666,11.363636363636363,9.416666666666666,14.541666666666666,15.25,14,9.916666666666666,7.083333333333333,6.916666666666667,16.583333333333332,13.208333333333334,16.958333333333332,16.083333333333332,14.041666666666666,12.291666666666666,18.416666666666668,10.916666666666666,10.083333333333334,11.125,14.125,12.393422865013774
2022,8,7,11.5,7,3,7.333333333333333,8.105263157894736,13.31578947368421,10.894736842105264,11.444444444444445,16.263157894736842,14.736842105263158,13.157894736842104,12.22222222222222,8.421052631578947,8.222222222222221,17.944444444444443,12.72222222222222,17.27777777777778,17.058823529411764,14.68421052631579,13.88888888888889,19,11.72222222222222,12.333333333333334,13.22222222222222,8.11111111111111,12.82191887919442
2022,8,8,11.5,1,3,10.666666666666666,17.125,18,14.25,14.916666666666666,23.70833333333333,20.15,17.458333333333332,15.875,13.761904761904765,13.130434782608695,22.95833333333333,19.25,22.291666666666668,17.61904761904762,17.041666666666668,16.166666666666668,23.25,17.583333333333332,15.833333333333334,19.58333333333333,16.166666666666668,17.581199416525504
2022,8,9,11.5,2,3,12.083333333333334,12,20,17.916666666666668,14.72222222222222,22.75,22.875,21.70833333333333,16.125,13.166666666666666,14.791666666666666,32.416666666666664,22.375,24.83333333333333,21.166666666666668,24.30434782608696,14,27.416666666666668,16.041666666666668,15.130434782608695,19.375,22.041666666666668,19.420015371102327
2022,8,10,11.5,3,3,18.916666666666668,10.333333333333334,27.125,25.75,18.041666666666668,28.181818181818183,28.916666666666668,26.95833333333333,15.541666666666666,21.125,19.666666666666668,32.291666666666664,27.20833333333333,28.125,21.791666666666668,31.08333333333333,20.916666666666668,40.18181818181818,21.6,21.33333333333333,18.375,19.80952380952381,23.785143644234555
2022,8,11,11.5,4,3,12.375,8.1,15.125,12.25,12.875,19.041666666666668,16.217391304347824,13.541666666666666,13.130434782608695,10.416666666666666,8.291666666666666,22.20833333333333,16.25,20.227272727272727,19.416666666666668,18.875,11.875,22,14.041666666666666,12.083333333333334,17.25,18.5,15.185989340040722
2022,8,12,11.5,5,3,8.958333333333334,10.384615384615383,15.375,10,10.416666666666666,19.125,17.833333333333332,27,14.166666666666666,8.333333333333334,9.125,20.625,14.625,20.25,18.95833333333333,15.782608695652174,12.541666666666666,21.30434782608696,12.083333333333334,10.833333333333334,18.5,16,15.10098054119793
2022,8,13,11.5,6,3,8.166666666666666,9.166666666666666,15.708333333333334,9.583333333333334,12.541666666666666,13.791666666666666,15.583333333333334,28,12.625,9.25,9,18.125,15.833333333333334,19.916666666666668,16.857142857142858,20.416666666666668,9.208333333333334,21.375,10.25,12.291666666666666,15.875,8.375,14.179112554112555
2022,8,14,11.5,7,3,10.166666666666666,9.625,15.458333333333334,10.958333333333334,13.291666666666666,19.791666666666668,16.583333333333332,15.772727272727272,15.208333333333334,9.875,8.333333333333334,19.25,16.958333333333332,21.041666666666668,17.125,14.666666666666666,11.958333333333334,23.041666666666668,14.208333333333334,14.416666666666666,12.791666666666666,13,14.705578512396697
2022,8,15,11.5,1,3,14.125,3.75,20.125,16.75,14.916666666666666,26.70833333333333,23.272727272727277,18.375,18.45833333333333,14,13.875,26.875,17.958333333333332,27.5,21.666666666666668,20,19.83333333333333,26.75,18.166666666666668,16.25,16.833333333333332,25.625,19.173381542699723
2022,8,16,11.5,2,3,25.416666666666668,12.625,31.916666666666668,33.708333333333336,21.916666666666668,36.43478260869565,37,32.583333333333336,20.416666666666668,26.20833333333333,21.75,34.125,32.041666666666664,38.79166666666666,26.25,25.916666666666668,30.8125,40.833333333333336,30.25,24.70833333333333,22.666666666666668,16.083333333333332,28.293437088274047
2022,8,17,11.5,3,3,19.75,10.666666666666666,27.70833333333333,22.125,19.625,36.29166666666666,31.70833333333333,26.45833333333333,23.541666666666668,22.916666666666668,15.416666666666666,25.916666666666668,29.45833333333333,31.58333333333333,27.08333333333333,21.695652173913043,25.791666666666668,36.59090909090909,28.782608695652176,22.416666666666668,17.583333333333332,14.625,24.442538028506416
2022,8,18,11.5,4,3,16.375,4.3478260869565215,26.25,24.347826086956523,16.166666666666668,32,28.869565217391305,25.695652173913043,20.83333333333333,19.95833333333333,18.45833333333333,30.20833333333333,24.791666666666668,31.83333333333333,25.83333333333333,23.45833333333333,19.95833333333333,34.208333333333336,24.08333333333333,23.58333333333333,20.791666666666668,25.33333333333333,23.5175395256917
2022,8,19,11.5,5,3,15.285714285714286,4.166666666666667,23.875,20.916666666666668,17.833333333333332,28.666666666666668,27.33333333333333,21.625,17.125,19,17.166666666666668,30.166666666666668,25.73913043478261,29.58333333333333,24.375,25.291666666666668,19.125,31.43478260869565,22.291666666666668,19.58333333333333,20.58333333333333,23.666666666666668,22.037937605872386
2022,8,20,11.5,6,3,29.5,3.7083333333333335,31.5,32.5,22.33333333333333,33.083333333333336,33.541666666666664,31.33333333333333,23.5,24.416666666666668,22.58333333333333,35.416666666666664,30,38.208333333333336,27.291666666666668,28.541666666666668,27.58333333333333,41.79166666666666,31.875,26.041666666666668,24.5,21.291666666666668,28.206439393939387
2022,8,21,11.5,7,3,11.375,3.625,16.833333333333332,14,12.458333333333334,21.25,17.708333333333332,11.708333333333334,13.708333333333334,9.5,12.083333333333334,19.125,17.916666666666668,23.041666666666668,21.33333333333333,21.20833333333333,13.125,24.58333333333333,18.08333333333333,14.625,14.625,16.041666666666668,15.816287878787877
2022,8,22,11.5,1,3,9.958333333333334,3.083333333333333,11.75,7.125,9.791666666666666,15.541666666666666,12.541666666666666,13.125,7.041666666666667,6.545454545454546,5.375,14.958333333333334,11.541666666666666,18.45833333333333,15.666666666666666,13,15.25,17.625,10.416666666666666,9.375,10.782608695652174,11.291666666666666,11.374760450353335
2022,8,23,11.5,2,3,23.291666666666668,5.708333333333333,26.95833333333333,23.761904761904763,18.666666666666668,32.291666666666664,27.20833333333333,30.166666666666668,21.666666666666668,20.52173913043478,19.166666666666668,27.95833333333333,26,30.454545454545453,29.83333333333333,27.476190476190474,19.70833333333333,32.833333333333336,25.625,21.58333333333333,17.291666666666668,18.875,23.956714234382215
2022,8,24,11.5,3,3,11.565217391304348,5.608695652173913,18.608695652173918,16,15.521739130434783,18.782608695652176,20.09523809523809,16.545454545454547,16.130434782608695,12,14.130434782608695,18.043478260869566,18.956521739130437,22.91304347826087,23.956521739130437,24.26086956521739,15.043478260869565,26,15.705882352941176,16.217391304347824,13.304347826086955,11.304347826086955,16.849745503663197
2022,8,25,11.5,4,3,19.95833333333333,5.541666666666667,35.083333333333336,28.38095238095238,15.666666666666666,35.458333333333336,31.666666666666668,28.08333333333333,26.125,22.791666666666668,24.875,26.416666666666668,23.666666666666668,34.958333333333336,32.375,34.583333333333336,20.416666666666668,35.458333333333336,22.818181818181817,21.63636363636364,19.166666666666668,14.208333333333334,25.424340810704447
2022,8,26,11.5,5,3,21.541666666666668,24.565217391304348,26.75,27.70833333333333,20,32.041666666666664,29.041666666666668,28.545454545454547,13.291666666666666,19.33333333333333,15.708333333333334,29.375,27.916666666666668,32.416666666666664,20.375,26.375,27.45833333333333,34.36363636363637,26.666666666666668,20.375,31.08333333333333,28.166666666666668,25.59542310456342
2022,8,27,11.5,6,3,30.08333333333333,35.041666666666664,36.208333333333336,34.416666666666664,25.166666666666668,43.66666666666666,34.583333333333336,33.625,31.666666666666668,30.33333333333333,36.41666666666666,33.75,35.125,42.208333333333336,38,35.541666666666664,30.041666666666668,41.208333333333336,36.66666666666666,36.458333333333336,25.166666666666668,30.666666666666668,34.3655303030303
2022,8,28,11.5,7,3,23.375,29.041666666666668,32.125,32.875,24.58333333333333,34.625,36.125,29.20833333333333,31.5,26.916666666666668,26.45833333333333,31.20833333333333,32.875,37.625,30.375,30.58333333333333,27.33333333333333,42,29.45833333333333,29.375,22.666666666666668,26.375,30.304924242424246
2022,8,29,11.5,1,3,18.38888888888889,17.833333333333332,17.833333333333332,16.041666666666668,18.291666666666668,18.916666666666668,20.25,12.166666666666666,20.58333333333333,13.208333333333334,17.791666666666668,21.20833333333333,18.125,27.666666666666668,18.6,20.45833333333333,19,25.916666666666668,17.458333333333332,15.708333333333334,14.166666666666666,15.041666666666666,18.393434343434343
2022,8,30,11.5,2,3,15.416666666666666,19.125,11.833333333333334,9.75,10.416666666666666,11.416666666666666,13,11.416666666666666,12,8.958333333333334,11.25,10.75,15,19.25,14.583333333333334,10.238095238095235,15.083333333333334,18.625,11.791666666666666,10,8.041666666666666,10.416666666666666,12.652867965367967
2022,8,31,11.5,3,3,12.333333333333334,8.791666666666666,10.333333333333334,8.583333333333334,11.166666666666666,11.208333333333334,12.782608695652174,10,12.958333333333334,6.75,11.666666666666666,11.916666666666666,12.833333333333334,16,12.416666666666666,5.416666666666667,12.25,17.375,12.136363636363637,9.125,7.75,9.333333333333334,11.05124116660678
2022,9,1,11.5,4,4,15.666666666666666,20.375,19.291666666666668,19.291666666666668,13.875,19.130434782608692,19.375,24.08333333333333,9.833333333333334,12.708333333333334,15.291666666666666,17.375,17.208333333333332,24.666666666666668,20.75,20.291666666666668,15.625,24.125,16.708333333333332,18.61904761904762,16.166666666666668,12,17.83899162431771
2022,9,2,11.5,5,4,28.33333333333333,25.375,31.791666666666668,29.40909090909091,25.45833333333333,35.916666666666664,32.416666666666664,26.20833333333333,34.708333333333336,27.541666666666668,32.833333333333336,33,29.75,40.54166666666666,35.583333333333336,34.708333333333336,28.695652173913043,41.16666666666666,29.45833333333333,30.625,29.08333333333333,25.291666666666668,31.26801862498502
2022,9,3,11.5,6,4,23.666666666666668,18.375,18.666666666666668,19.041666666666668,17.375,21.916666666666668,19.916666666666668,13.208333333333334,17.666666666666668,13.875,21.83333333333333,18.625,19.75,27.291666666666668,20.25,20.041666666666668,16.125,25.75,19.83333333333333,15.125,19.58333333333333,20.5,19.473484848484848
2022,9,4,11.5,7,4,49.708333333333336,48.04166666666666,43.41666666666666,40.208333333333336,42.125,47.04166666666666,45.708333333333336,48.125,38.75,35.791666666666664,32.916666666666664,41.375,42,41.958333333333336,37.66666666666666,40.208333333333336,43.79166666666666,48.91666666666666,49.375,34.875,33.416666666666664,37.66666666666666,41.95833333333332
2022,9,5,11.5,1,4,45.625,41.04166666666666,44.083333333333336,41.91666666666666,40.61904761904762,46.083333333333336,45.125,46.04166666666666,43.875,39.458333333333336,39.125,46.208333333333336,41.5,45.875,44.52173913043478,42.875,43.5,49.29166666666666,50.3125,40.16666666666666,39.29166666666666,36.875,43.33689182194616
2022,9,6,11.5,2,4,51.208333333333336,37.083333333333336,47.79166666666666,45.16666666666666,43.125,70.21739130434783,48.75,42.625,42.875,39.91666666666666,37.41666666666666,53.130434782608695,47.91666666666666,47.833333333333336,41.56521739130435,45.73913043478261,54,55.75,41.30769230769231,35.21739130434783,40.833333333333336,38.875,45.83381473598865
2022,9,7,11.5,3,4,55.375,37.25,49.41666666666666,48.54166666666666,44.208333333333336,64.91666666666667,51.26086956521739,44.875,38.78260869565217,44.458333333333336,36.41666666666666,62.75,55.375,60.90909090909091,45.29166666666666,40.833333333333336,58.17391304347826,61.526315789473685,48.833333333333336,38.91666666666666,41.958333333333336,42.16666666666666,48.73800596982935
2022,9,8,11.5,4,4,38.79166666666666,42.125,40.75,42.458333333333336,38.391304347826086,53.91666666666666,39.083333333333336,33.833333333333336,47.13636363636363,33.083333333333336,37.208333333333336,49.083333333333336,37.61904761904762,45.91666666666666,49.375,39.708333333333336,39.75,45.17391304347826,36.708333333333336,40.583333333333336,41.625,27.33333333333333,40.893361908184055
2022,9,9,11.5,5,4,32.56521739130435,30.043478260869566,33.91304347826087,33.72727272727273,28.130434782608692,38,32.04347826086956,33.90909090909091,40.82608695652174,29.043478260869566,35.17391304347826,38.78260869565217,31.608695652173918,40.130434782608695,45.04347826086956,39.91304347826087,33.43478260869565,37.95652173913044,29.956521739130437,30.08695652173913,36.43478260869565,25.8,34.38742364355012
2022,9,10,11.5,6,4,39.26086956521739,38.73913043478261,48.26086956521739,49.65217391304348,41.52173913043478,54.82608695652174,47.73913043478261,49.60869565217392,48.08695652173913,42.34782608695652,44.21739130434783,51.30434782608695,45.34782608695652,51.60869565217392,50.391304347826086,45.95652173913044,41.56521739130435,50.95652173913044,44.26086956521739,47.869565217391305,42.82608695652174,37.65217391304348,46.090909090909086
2022,9,11,11.5,7,4,39.625,41.625,42.66666666666666,46.91666666666666,38.708333333333336,44.625,41.66666666666666,40.5,45.79166666666666,37.375,41.66666666666666,43.79166666666666,41.333333333333336,49.5,46.583333333333336,41.25,37.25,47.5,41,42.29166666666666,37.708333333333336,35.5,42.03977272727273
2022,9,12,11.5,1,4,31.5,28.95833333333333,28.20833333333333,29.45833333333333,24.91304347826087,28.33333333333333,30.58333333333333,20.791666666666668,32.291666666666664,25.95833333333333,28.125,32.791666666666664,28.125,32.791666666666664,33.125,30.416666666666668,27.416666666666668,37.208333333333336,27.625,23.125,30.20833333333333,29.375,29.151350461133074
2022,9,13,11.5,2,4,37.95,30.041666666666668,42.04761904761905,38.083333333333336,37,45.41666666666666,43.25,41.16666666666666,43.375,34.130434782608695,40.083333333333336,41.61904761904762,38.79166666666666,46,44.91666666666666,40.958333333333336,42.25,46.29166666666666,40.25,32.958333333333336,37,35.333333333333336,39.95062582345191
2022,9,14,11.5,3,4,24.20833333333333,24.041666666666668,24.95833333333333,20.291666666666668,19.95833333333333,30.791666666666668,26.20833333333333,24.45833333333333,19.291666666666668,19.5,20.666666666666668,23,24.416666666666668,28.13636363636364,25.70833333333333,26.043478260869566,25.727272727272727,31.541666666666668,24.045454545454547,23.70833333333333,22.25,18.875,23.992162234998204
2022,9,15,11.5,4,4,38.41666666666666,33.208333333333336,43.833333333333336,41.708333333333336,40.875,46.5,42.31818181818182,45.66666666666666,40.27272727272727,40.208333333333336,35.208333333333336,47.75,41.083333333333336,49.66666666666666,40.875,41.04166666666666,42.208333333333336,51.333333333333336,44.375,37.04166666666666,41.375,39.04166666666666,42.00034435261708
2022,9,16,11.5,5,4,35.458333333333336,29.125,25.291666666666668,27.5,28.20833333333333,32.125,22.291666666666668,21.91304347826087,38.333333333333336,20.25,25.25,27.95833333333333,25.25,34.041666666666664,32.375,24.416666666666668,27.416666666666668,30.43478260869565,26.875,24.166666666666668,27.70833333333333,18.166666666666668,27.479825428194996
2022,9,17,11.5,6,4,39.375,34.958333333333336,36.79166666666666,39.16666666666666,33.625,41.79166666666666,33.458333333333336,35.416666666666664,38.583333333333336,31.125,35.23529411764706,43.91666666666666,38.29166666666666,44.66666666666666,41.208333333333336,34.166666666666664,34.625,44.79166666666666,37.708333333333336,33.208333333333336,39.083333333333336,29.416666666666668,37.30046791443851
2022,9,18,11.5,7,4,28.416666666666668,32.666666666666664,26.5,29.70833333333333,25.25,32.875,21.375,23.20833333333333,31.666666666666668,22.58333333333333,32.95454545454545,35.208333333333336,26.791666666666668,32.625,34.5,29.70833333333333,20.95833333333333,33.083333333333336,23.58333333333333,22.416666666666668,31.08333333333333,24.70833333333333,28.266873278236915
2022,9,19,11.5,1,4,27.5,23.916666666666668,30,28.8,29.375,36.5,24.541666666666668,35.142857142857146,28.125,24.45833333333333,29.375,30.08333333333333,29.625,36.29166666666666,26,31,29.541666666666668,33.875,27.916666666666668,29.625,29.83333333333333,25.416666666666668,29.406493506493508
2022,9,20,11.5,2,4,16.208333333333332,15.5,15.875,17.833333333333332,17.041666666666668,14.958333333333334,13.458333333333334,8.625,19.25,13.782608695652174,21.08333333333333,19.416666666666668,20.916666666666668,25,22.95833333333333,17.125,17.583333333333332,24.20833333333333,17.333333333333332,14.791666666666666,19.58333333333333,14,17.569664031620547
2022,9,21,11.5,3,4,25.45833333333333,23.70833333333333,30.08333333333333,28,28.70833333333333,37.41666666666666,25.625,31.20833333333333,32.21739130434783,28.20833333333333,26.666666666666668,28.666666666666668,28.33333333333333,34.958333333333336,30.95833333333333,29.695652173913043,26.291666666666668,36.75,30.347826086956523,24.625,32.291666666666664,23.791666666666668,29.273221343873512
2022,9,22,11.5,4,4,27.416666666666668,22.33333333333333,32.416666666666664,28,28.45833333333333,35.69565217391305,29.26086956521739,37.41666666666666,25.791666666666668,30.95833333333333,24.45833333333333,36.29166666666666,30.541666666666668,34.625,30.166666666666668,24.416666666666668,34.5,37.333333333333336,34.791666666666664,33.708333333333336,33.583333333333336,31.25,31.0643115942029
2022,9,23,11.5,5,4,43.625,37.42857142857143,44.29166666666666,47.38095238095238,46.625,41.958333333333336,39.833333333333336,48.47619047619048,44.391304347826086,46.391304347826086,39.75,51.41666666666666,45.04166666666666,51.91666666666666,43.29166666666666,38.875,48.130434782608695,53.31818181818182,49.083333333333336,42.16666666666666,41.833333333333336,46.833333333333336,45.09357301131018
2022,9,24,11.5,6,4,42.86363636363637,37,30.59090909090909,31.90909090909091,34.18181818181818,34.59090909090909,28.954545454545453,24.772727272727277,37.66666666666666,30.863636363636363,28.545454545454547,36.27272727272727,29.40909090909091,32.77272727272727,34.90909090909091,27.545454545454547,38.54545454545455,40.81818181818182,37.42857142857143,18.772727272727277,32.57142857142857,17.363636363636363,32.19765840220385
2022,9,25,11.5,7,4,37.66666666666666,30.5,41.79166666666666,40.333333333333336,35.875,48,35.375,42.54166666666666,37.458333333333336,40.66666666666666,33.125,49.5,34.291666666666664,42.458333333333336,43.208333333333336,41.333333333333336,42.29166666666666,48.16666666666666,38.16666666666666,39.333333333333336,35.625,30.95833333333333,39.484848484848484
2022,9,26,11.5,1,4,35.875,30.95,49.833333333333336,55.333333333333336,37.47826086956522,55,44.333333333333336,48.79166666666666,43.04166666666666,42.708333333333336,45.66666666666666,61.375,41.375,53.04166666666666,50.54166666666666,50.79166666666666,46.04166666666666,58.708333333333336,38.91666666666666,51.869565217391305,50.25,29.541666666666668,46.43020421607377
2022,9,27,11.5,2,4,50.16666666666666,43.91304347826087,50.833333333333336,48.29166666666666,49.458333333333336,64.65217391304348,45.333333333333336,47.91666666666666,52.25,50.583333333333336,43.5,53.5,48,56.54166666666666,47.04166666666666,47.77272727272727,48.29166666666666,54.16666666666666,50.375,47.41666666666666,44.458333333333336,32.52173913043478,48.95384926338483
2022,9,28,11.5,3,4,42.833333333333336,35,45.125,41.91666666666666,43.41666666666666,50.54166666666666,40.66666666666666,43.875,49.29166666666666,45.17391304347826,34.583333333333336,48.375,40.75,49.875,44.04166666666666,41.958333333333336,44.25,48.54166666666666,49.583333333333336,42.208333333333336,37.208333333333336,38.41666666666666,43.52873847167326
2022,9,29,11.5,4,4,61.583333333333336,50.76470588235294,66.29166666666667,61.833333333333336,65.16666666666667,66.5,60.73913043478261,66.41666666666667,68.45833333333333,66,54.333333333333336,61,63.375,67.66666666666667,53.458333333333336,61.16666666666666,70.5,76.25,72.875,65.8695652173913,50.41666666666666,47.91666666666666,62.66280613035729
